embryoId,stage,cellType,mtX,mtY,mtZ
68,13.5,Myocytes,0.47769986,0.27662984,1.17445625
68,13.5,Excitatory_neurons,0.10006623,1.12264061,0.94771275
68,13.5,Excitatory_neurons,0.44189932,1.37407776,1.03121861
68,13.5,Connective_tissue_progenitors,1.32941974,1.57250950,1.20755431
68,13.5,Inhibitory_interneurons,0.81687136,1.30245990,1.62693140
68,13.5,Inhibitory_neurons,0.10504370,1.04695314,1.36165083
68,13.5,Postmitotic_premature_neurons,0.35315047,0.83462571,0.80956302
68,13.5,Hepatocytes,2.09911522,2.78992720,2.62040665
68,13.5,Hepatocytes,2.11809229,2.27848422,2.19072619
68,13.5,Chondrocytes_&_osteoblasts,1.51976973,1.03311150,0.94721598
68,13.5,Postmitotic_premature_neurons,0.67060995,1.17327207,0.87428529
68,13.5,Epithelial_cells,1.10315020,1.25558016,0.63107141
68,13.5,Epithelial_cells,0.87146657,1.13955387,1.93317867
68,13.5,Excitatory_neurons,0.29932478,1.32576155,1.22315887
68,13.5,Connective_tissue_progenitors,1.13082424,1.03555360,0.79494884
68,13.5,Connective_tissue_progenitors,1.32032142,1.58738735,1.08369814
68,13.5,Connective_tissue_progenitors,1.33383840,1.48209243,0.95905751
68,13.5,Jaw_and_tooth_progenitors,1.26430415,1.53968457,1.56369949
68,13.5,Sensory_neurons,1.11528856,0.60780585,0.13989624
68,13.5,Endothelial_cells,1.14623718,0.13631981,1.30087785
68,13.5,Epithelial_cells,1.22318813,0.64487327,0.77858369
68,13.5,Connective_tissue_progenitors,1.37155569,1.60151879,1.02996268
68,13.5,Postmitotic_premature_neurons,0.67373732,1.28682494,1.09454407
68,13.5,Radial_glia,1.70430035,0.69913804,1.02642137
68,13.5,Osteoblasts,1.40971822,1.32808594,0.97850860
68,13.5,Epithelial_cells,0.99827609,1.06379583,1.67661830
68,13.5,Inhibitory_neurons,0.22729528,1.18747326,1.33196851
68,13.5,Radial_glia,1.28016818,0.76818950,0.85714886
68,13.5,Intermediate_Mesoderm,1.08867406,1.53149069,1.79307726
68,13.5,Excitatory_neurons,0.20433968,1.21484777,1.10974133
68,13.5,Neural_progenitor_cells,1.28038248,1.34952213,1.48772969
68,13.5,Oligodendrocyte_Progenitors,1.66857777,1.31817618,1.12782112
68,13.5,Connective_tissue_progenitors,1.22182840,1.51277529,1.14903283
68,13.5,Premature_oligodendrocyte,1.51115649,1.61258294,1.87271271
68,13.5,Intermediate_Mesoderm,1.22253591,1.53273020,1.75197313
68,13.5,Inhibitory_neurons,0.14740649,0.88618911,1.34186593
68,13.5,Myocytes,0.45179895,0.33011045,1.18409638
68,13.5,Chondrocytes_&_osteoblasts,1.45618053,1.30604340,1.06517956
68,13.5,Jaw_and_tooth_progenitors,1.07391405,1.11853466,0.94065502
68,13.5,Connective_tissue_progenitors,1.07598999,1.57860471,1.13012226
68,13.5,Myocytes,0.03613419,1.40217569,1.11424189
68,13.5,Inhibitory_neurons,0.31198772,1.08953097,1.38302831
68,13.5,Hepatocytes,1.82034387,2.82420048,2.24969623
68,13.5,Connective_tissue_progenitors,1.27714920,1.66721534,1.14938193
68,13.5,Connective_tissue_progenitors,1.27199262,1.07064118,0.87697592
68,13.5,Postmitotic_premature_neurons,0.77778455,1.32273790,1.12932458
68,13.5,Epithelial_cells,1.16826799,1.22528617,1.66859337
68,13.5,Isthmic_organizer_cells,1.84178531,1.26658222,0.97949420
68,13.5,Myocytes,0.21241024,0.40761689,0.97844453
68,13.5,Myocytes,0.25480237,0.34894431,1.00220835
68,13.5,Stromal_cells,0.47487634,0.24268634,1.14831749
68,13.5,Connective_tissue_progenitors,1.24507662,1.58085423,1.28979883
68,13.5,Excitatory_neurons,0.41460917,1.38019527,1.04951261
68,13.5,Connective_tissue_progenitors,1.27940043,1.52887564,1.05036564
68,13.5,Definitive_erythroid_lineage,1.27433346,2.34204580,1.85874653
68,13.5,Connective_tissue_progenitors,1.07007175,1.58221797,1.17481672
68,13.5,Granule_neurons,0.51165035,1.73991082,1.44634329
68,13.5,Epithelial_cells,1.22834520,0.65212436,0.76114692
68,13.5,Definitive_erythroid_lineage,1.53239923,2.26952056,2.17408476
68,13.5,Sensory_neurons,1.17217805,1.59486726,1.49203112
68,13.5,Inhibitory_neuron_progenitors,0.27701650,0.90711497,1.18345096
68,13.5,Isthmic_organizer_cells,1.82380166,1.65049447,0.64223089
68,13.5,Inhibitory_neurons,0.12961963,1.18719264,1.27030660
68,13.5,Excitatory_neurons,0.37504832,1.33817492,1.08886921
68,13.5,Definitive_erythroid_lineage,1.22287279,2.34995120,1.91512023
68,13.5,Excitatory_neurons,0.18265657,1.29099514,1.21482731
68,13.5,Connective_tissue_progenitors,1.11327372,1.54727832,1.13271895
68,13.5,Sensory_neurons,1.25355833,1.31191261,1.59891971
68,13.5,Myocytes,0.41411502,0.26964444,1.15480380
68,13.5,Connective_tissue_progenitors,1.24128824,1.63918823,1.24883889
68,13.5,Excitatory_neurons,0.41726882,1.37769868,1.05266065
68,13.5,Connective_tissue_progenitors,1.34502682,1.50717915,0.96294921
68,13.5,Granule_neurons,0.65645286,1.74276336,1.46482689
68,13.5,Sensory_neurons,0.24633784,1.50543249,1.77088922
68,13.5,Definitive_erythroid_lineage,1.48781874,1.50088524,1.71418712
68,13.5,Definitive_erythroid_lineage,1.14371417,2.30971846,1.87334959
68,13.5,Schwann_cell_precursor,2.47663520,1.37395011,3.06381889
68,13.5,Definitive_erythroid_lineage,1.49982450,2.26473231,2.19770316
68,13.5,Premature_oligodendrocyte,1.51192199,1.37311413,1.81746255
68,13.5,Connective_tissue_progenitors,1.20207022,1.64361072,1.14929552
68,13.5,White_blood_cells,1.09988642,1.38998067,1.48283365
68,13.5,Oligodendrocyte_Progenitors,1.57912515,1.16194888,1.38874979
68,13.5,Connective_tissue_progenitors,1.27960858,1.52674619,1.19003757
68,13.5,Cardiac_muscle_lineages,1.45775913,1.35886356,2.17732518
68,13.5,Excitatory_neurons,0.19617165,1.21087989,1.10978210
68,13.5,Intermediate_Mesoderm,1.21886343,1.56543185,1.64922565
68,13.5,Chondrocytes_&_osteoblasts,1.15421277,1.30968990,1.19085638
68,13.5,Excitatory_neurons,0.13946027,1.21000353,1.07569752
68,13.5,Chondrocytes_&_osteoblasts,1.25714960,1.46405239,0.99277510
68,13.5,Granule_neurons,0.48020594,1.69350800,1.41725029
68,13.5,Endothelial_cells,0.97412062,1.48081170,0.74425048
68,13.5,Connective_tissue_progenitors,1.44323005,1.33592238,1.07443527
68,13.5,Connective_tissue_progenitors,1.20771269,1.61580484,1.13656701
68,13.5,White_blood_cells,1.21270821,0.92180687,1.79402773
68,13.5,Connective_tissue_progenitors,1.22560559,1.54566531,1.17620576
68,13.5,Connective_tissue_progenitors,1.41618169,1.13832025,0.96324274
68,13.5,Chondrocytes_&_osteoblasts,1.36419827,1.38436930,0.90630730
68,13.5,Inhibitory_neurons,0.02708900,0.86596408,1.39066188
68,13.5,Chondrocytes_&_osteoblasts,1.36028668,1.51933575,1.02319455
68,13.5,Osteoblasts,1.62043519,1.37393589,1.06858999
68,13.5,White_blood_cells,1.21963017,0.92449352,1.78005977
68,13.5,Postmitotic_premature_neurons,0.18720555,0.96179569,0.81043952
68,13.5,Connective_tissue_progenitors,1.30902283,1.46740543,1.16132546
68,13.5,Chondrocytes_&_osteoblasts,1.56490856,1.20912566,1.02059161
68,13.5,Connective_tissue_progenitors,1.23408425,1.57930019,1.08995526
68,13.5,Inhibitory_interneurons,0.49957843,1.27388812,1.55859558
68,13.5,Intermediate_Mesoderm,1.24318480,1.48836202,1.57394200
68,13.5,White_blood_cells,1.20599770,0.97763394,1.87515316
68,13.5,Definitive_erythroid_lineage,1.15652837,2.15234181,1.59915825
68,13.5,Hepatocytes,1.89329041,2.97914309,2.07089677
68,13.5,Myocytes,0.26759684,0.34851416,1.01352438
68,13.5,Inhibitory_neurons,0.08525234,0.87904146,1.38303001
68,13.5,Connective_tissue_progenitors,1.25716514,1.59124825,1.10719238
68,13.5,Connective_tissue_progenitors,1.27804305,1.44629523,1.14077924
68,13.5,Connective_tissue_progenitors,1.23121863,1.65004198,1.15917543
68,13.5,Intermediate_Mesoderm,1.18818697,1.25513806,1.96277863
68,13.5,Intermediate_Mesoderm,1.15209762,1.44169325,1.56902758
68,13.5,Connective_tissue_progenitors,1.22309674,1.66740535,1.18462154
68,13.5,Jaw_and_tooth_progenitors,0.83164078,1.34089184,1.04091521
68,13.5,Connective_tissue_progenitors,1.20421385,1.70628098,1.19745926
68,13.5,Inhibitory_neurons,0.15663767,1.07813933,1.30924550
68,13.5,Jaw_and_tooth_progenitors,0.89721502,1.27476532,0.98096766
68,13.5,Excitatory_neurons,0.17964505,1.09941383,0.99453009
68,13.5,Intermediate_Mesoderm,1.22902920,1.21929678,1.97912653
68,13.5,Postmitotic_premature_neurons,0.45648531,1.26936438,0.93454467
68,13.5,Myocytes,0.34629192,0.32377874,1.06853052
68,13.5,Connective_tissue_progenitors,1.20466504,1.65029181,1.17370361
68,13.5,Neural_progenitor_cells,1.04535685,1.16016649,0.97311159
68,13.5,White_blood_cells,1.41532008,1.36047154,1.66512305
68,13.5,Chondrocytes_&_osteoblasts,0.93238737,1.38040230,1.07406573
68,13.5,Connective_tissue_progenitors,1.16285793,1.53876274,1.04452644
68,13.5,Sensory_neurons,1.16759371,0.74537263,1.46372624
68,13.5,Premature_oligodendrocyte,1.51988916,1.70967012,1.89031016
68,13.5,Chondroctye_progenitors,1.15367967,1.08559736,0.86488904
68,13.5,Inhibitory_neurons,0.14054633,1.08974021,1.31961474
68,13.5,Ependymal_cell,1.51952812,1.86967474,0.69498291
68,13.5,Intermediate_Mesoderm,1.00578842,1.13495363,1.95540245
68,13.5,Definitive_erythroid_lineage,1.44162612,2.32575676,1.85886055
68,13.5,Radial_glia,1.72164650,0.66481549,0.96930619
68,13.5,Connective_tissue_progenitors,1.31377651,1.56287864,1.13811779
68,13.5,Excitatory_neurons,0.29877945,1.36509801,1.24297524
68,13.5,Connective_tissue_progenitors,1.35393044,1.63391266,1.09157451
68,13.5,Jaw_and_tooth_progenitors,1.39136268,1.01329403,0.91374363
68,13.5,Epithelial_cells,1.26594226,0.05071362,1.21201696
68,13.5,White_blood_cells,1.16216783,1.54621211,1.39921520
68,13.5,Myocytes,0.42059377,0.27860910,1.12758270
68,13.5,Connective_tissue_progenitors,1.13443597,1.58480993,1.13651820
68,13.5,Connective_tissue_progenitors,1.24948424,1.60471875,1.12983085
68,13.5,Excitatory_neurons,0.09144984,1.14518884,0.96939266
68,13.5,Chondrocytes_&_osteoblasts,0.72443795,1.32778907,1.05616780
68,13.5,Chondroctye_progenitors,1.18233918,0.84788526,0.63589281
68,13.5,Chondroctye_progenitors,1.15693443,0.74090250,0.64595308
68,13.5,Granule_neurons,0.68704343,1.70259056,1.44297166
68,13.5,Inhibitory_neurons,0.09243787,0.84822453,1.37776610
68,13.5,Epithelial_cells,1.03733925,1.77825400,1.04872687
68,13.5,Definitive_erythroid_lineage,1.19636038,1.65640735,1.36361604
68,13.5,Inhibitory_neurons,0.16885400,1.10167618,1.28635146
68,13.5,Excitatory_neurons,0.20727491,1.26074768,1.20635779
68,13.5,Connective_tissue_progenitors,1.29814203,1.55152368,1.11882179
68,13.5,Endothelial_cells,0.72932626,0.73710661,1.41845266
68,13.5,Intermediate_Mesoderm,1.13731502,1.43519299,1.61484835
68,13.5,Endothelial_cells,1.37999687,1.35679456,2.14960145
68,13.5,Inhibitory_neurons,0.38454453,1.28691167,1.44828682
68,13.5,Isthmic_organizer_cells,1.77142135,1.10399349,0.83049980
68,13.5,Premature_oligodendrocyte,1.51596646,1.35782286,1.78241380
68,13.5,Intermediate_Mesoderm,1.07318934,1.51324995,1.80670716
68,13.5,Endothelial_cells,1.02995588,1.41845296,0.89178258
68,13.5,Excitatory_neurons,0.37009891,1.31873979,1.22316818
68,13.5,Definitive_erythroid_lineage,1.37730888,2.35852170,2.07325380
68,13.5,Connective_tissue_progenitors,1.36716584,1.37948697,0.91552833
68,13.5,Postmitotic_premature_neurons,0.47323056,1.27981848,0.91370323
68,13.5,Myocytes,0.42289294,0.25655022,1.16319410
68,13.5,Connective_tissue_progenitors,1.23145003,1.59847167,1.17582293
68,13.5,Myocytes,0.02591167,1.37267949,1.10053479
68,13.5,Connective_tissue_progenitors,1.19629823,1.58504502,1.19871833
68,13.5,Oligodendrocyte_Progenitors,1.49165478,1.38411024,1.59784181
68,13.5,Connective_tissue_progenitors,1.13159368,1.68071024,1.17008702
68,13.5,Chondrocytes_&_osteoblasts,1.31505338,1.51597669,1.00396915
68,13.5,Notochord_cells,1.34923826,1.20563035,0.72798467
68,13.5,Connective_tissue_progenitors,1.22707111,1.66909714,1.20988290
68,13.5,Osteoblasts,1.46024334,1.27408126,1.12219658
68,13.5,Myocytes,0.42228694,0.27596965,1.15152705
68,13.5,Connective_tissue_progenitors,1.18726744,1.58976072,1.14478785
68,13.5,Epithelial_cells,0.95210380,1.04942226,1.37331090
68,13.5,Chondrocytes_&_osteoblasts,1.52749646,1.10090934,1.02138631
68,13.5,Connective_tissue_progenitors,1.21636144,1.66350310,1.21009951
68,13.5,Inhibitory_neurons,0.19798506,1.08017431,1.34179398
68,13.5,Inhibitory_neurons,0.15063530,0.90555660,1.34189644
68,13.5,Connective_tissue_progenitors,1.20779175,1.63600450,1.15760057
68,13.5,Chondrocytes_&_osteoblasts,1.31956884,1.46243885,0.99690236
68,13.5,Chondrocytes_&_osteoblasts,1.23339097,1.34576615,0.95023812
68,13.5,Myocytes,0.06492996,1.43448720,1.13559474
68,13.5,Inhibitory_neurons,0.13014279,1.12633511,1.31298450
68,13.5,Inhibitory_interneurons,0.61976139,1.27606654,1.58930020
68,13.5,Inhibitory_neuron_progenitors,0.08769830,0.72926883,1.38264321
68,13.5,Excitatory_neurons,0.30874258,1.31691158,1.04917462
68,13.5,Connective_tissue_progenitors,1.32762065,1.56159782,1.05936881
68,13.5,Myocytes,0.34850406,0.33404190,1.07895815
68,13.5,Premature_oligodendrocyte,1.50184252,1.45242196,1.87119400
68,13.5,Connective_tissue_progenitors,1.19099858,1.65980330,1.22591372
68,13.5,Connective_tissue_progenitors,1.33264039,1.53613181,1.01747694
68,13.5,Epithelial_cells,1.17501579,1.21747971,1.65817679
68,13.5,Granule_neurons,0.68035787,1.72835648,1.46050032
68,13.5,Connective_tissue_progenitors,1.23338404,1.52186876,1.07716027
68,13.5,Premature_oligodendrocyte,1.54797110,1.78193974,1.84060303
68,13.5,Connective_tissue_progenitors,1.28875978,1.51319528,1.08296879
68,13.5,Granule_neurons,0.52846849,1.76805211,1.46605145
68,13.5,Chondrocytes_&_osteoblasts,1.34957352,1.38157364,0.94979370
68,13.5,Chondroctye_progenitors,1.21124172,0.87937978,0.71031923
68,13.5,Connective_tissue_progenitors,1.26231534,1.64927988,1.24643521
68,13.5,Premature_oligodendrocyte,1.52988317,1.51148791,1.87552452
68,13.5,Isthmic_organizer_cells,1.83213949,1.45506155,1.03718254
68,13.5,Neural_progenitor_cells,1.01469690,1.15588666,0.96549144
68,13.5,Radial_glia,1.93908072,0.61512158,0.69128758
68,13.5,Intermediate_Mesoderm,0.93987554,1.18646509,1.70263374
68,13.5,Connective_tissue_progenitors,1.32545182,1.37901686,1.11467441
68,13.5,Postmitotic_premature_neurons,0.56944971,1.22174978,0.89219041
68,13.5,Connective_tissue_progenitors,1.34015860,1.58523090,1.13124248
68,13.5,Connective_tissue_progenitors,1.29272890,1.64847693,1.15128032
68,13.5,Postmitotic_premature_neurons,0.13727866,1.01519293,0.83266859
68,13.5,Intermediate_Mesoderm,1.09652738,1.51731743,1.82509705
68,13.5,Connective_tissue_progenitors,1.22384001,1.51862342,1.22967946
68,13.5,Excitatory_neurons,0.25015944,1.28389555,1.01046857
68,13.5,Jaw_and_tooth_progenitors,1.03628850,1.13223597,0.90123326
68,13.5,Connective_tissue_progenitors,1.43916748,1.33873419,1.01423450
68,13.5,Inhibitory_neurons,0.50882756,1.30028443,1.59351092
68,13.5,Inhibitory_neurons,0.36544886,1.25432813,1.44407479
68,13.5,Definitive_erythroid_lineage,1.16507715,2.29683777,1.73282669
68,13.5,Intermediate_Mesoderm,1.31676874,1.51744491,1.96040368
68,13.5,Connective_tissue_progenitors,1.37199686,1.37880414,0.91546336
68,13.5,Connective_tissue_progenitors,1.21745867,1.31475858,1.21436910
68,13.5,Epithelial_cells,1.04583725,1.33339841,0.63240097
68,13.5,Excitatory_neurons,0.17959985,1.18669668,1.09365742
68,13.5,Excitatory_neurons,0.33089397,1.25084850,1.12349778
68,13.5,Myocytes,0.23923361,0.41747743,1.00901409
68,13.5,Definitive_erythroid_lineage,1.32674069,2.26744937,1.88018045
68,13.5,Connective_tissue_progenitors,1.26059824,1.37824451,1.32686585
68,13.5,Hepatocytes,2.54557907,2.64429404,1.60247404
68,13.5,Connective_tissue_progenitors,1.36386308,1.50770752,0.96534507
68,13.5,Chondrocytes_&_osteoblasts,1.52325549,1.25064465,0.98075157
68,13.5,Excitatory_neurons,0.20445522,1.21126916,1.15084240
68,13.5,White_blood_cells,1.18871841,1.51182668,1.38231514
68,13.5,Intermediate_Mesoderm,1.18060176,1.41645567,1.60867726
68,13.5,Inhibitory_neuron_progenitors,0.38556627,0.82806324,1.21736385
68,13.5,Inhibitory_neurons,0.13724203,1.15515665,1.30092009
68,13.5,Connective_tissue_progenitors,1.07779156,1.61510994,1.17703667
68,13.5,Epithelial_cells,1.05667819,1.74555036,1.06413575
68,13.5,Connective_tissue_progenitors,1.37212599,1.54416845,0.97951854
68,13.5,Limb_mesenchyme,0.76358388,1.30457038,1.01473965
68,13.5,Myocytes,0.22707901,0.40249270,0.98660399
68,13.5,Epithelial_cells,0.97085131,1.23205870,0.65341422
68,13.5,Chondroctye_progenitors,1.17160246,0.87497744,0.65952075
68,13.5,Epithelial_cells,1.01953042,1.28873384,0.59855957
68,13.5,Granule_neurons,0.47447486,1.70670820,1.42474219
68,13.5,Sensory_neurons,0.12063624,1.07116519,1.07603124
68,13.5,Inhibitory_neurons,0.32718390,1.09772876,1.39376513
68,13.5,Excitatory_neurons,0.12712798,1.17766564,1.03016617
68,13.5,Connective_tissue_progenitors,1.22367866,1.67746934,1.21328804
68,13.5,Inhibitory_neurons,0.30209312,1.28894371,1.36026231
68,13.5,Intermediate_Mesoderm,1.21583168,1.23032703,1.95622583
68,13.5,Jaw_and_tooth_progenitors,1.03381255,1.17970342,1.02724440
68,13.5,Myocytes,0.29786484,0.33923298,1.03350499
68,13.5,Oligodendrocyte_Progenitors,1.67203814,0.88525608,1.07442536
68,13.5,Connective_tissue_progenitors,1.31822003,1.51407658,1.12217205
68,13.5,Chondrocytes_&_osteoblasts,1.53531140,1.22456539,1.06475412
68,13.5,Osteoblasts,1.48618597,0.97669260,1.03838670
68,13.5,Endothelial_cells,1.17083872,0.11741350,1.29867027
68,13.5,Osteoblasts,1.53919214,1.19040010,1.12069439
68,13.5,Intermediate_Mesoderm,1.27331996,1.58126797,1.63691670
68,13.5,Excitatory_neurons,0.11558636,1.12794442,0.86719072
68,13.5,Excitatory_neurons,0.32262766,1.41018029,1.29621251
68,13.5,Oligodendrocyte_Progenitors,1.54862227,1.26190243,1.43268974
68,13.5,Epithelial_cells,1.04421107,1.76564189,1.06360087
68,13.5,Chondroctye_progenitors,1.29679949,1.69118533,1.60879191
68,13.5,Chondrocytes_&_osteoblasts,1.51978622,1.21700720,1.01902262
68,13.5,Excitatory_neurons,0.35844964,1.31178986,1.01087904
68,13.5,Granule_neurons,0.74579046,1.67013447,1.44216249
68,13.5,Intermediate_Mesoderm,1.17086886,1.26538936,1.95840693
68,13.5,Granule_neurons,0.45141410,1.68955892,1.41564585
68,13.5,Connective_tissue_progenitors,1.05366417,1.02468822,0.87745023
68,13.5,Radial_glia,1.65333986,0.55762394,0.83474231
68,13.5,Connective_tissue_progenitors,1.25628273,1.65320187,1.13675713
68,13.5,Granule_neurons,0.88900950,1.66996064,1.46438673
68,13.5,Intermediate_Mesoderm,1.16128885,1.23288815,1.94126463
68,13.5,Intermediate_Mesoderm,1.32423868,1.52951922,1.96811865
68,13.5,Postmitotic_premature_neurons,0.31555406,0.86963698,0.81727924
68,13.5,Jaw_and_tooth_progenitors,1.52807268,1.10871537,1.04128383
68,13.5,Jaw_and_tooth_progenitors,0.97740398,1.37734287,1.01732180
68,13.5,Connective_tissue_progenitors,1.42241323,1.34992533,1.08531021
68,13.5,Epithelial_cells,1.02001578,1.73557018,1.03953544
68,13.5,Connective_tissue_progenitors,1.27960947,1.62977563,1.26410468
68,13.5,Excitatory_neurons,0.21392343,1.31296684,1.17806964
68,13.5,Connective_tissue_progenitors,1.28361509,1.33379142,0.96354330
68,13.5,Granule_neurons,0.50695616,1.75396738,1.45435525
68,13.5,Granule_neurons,0.50567026,1.73101966,1.44074246
68,13.5,Connective_tissue_progenitors,1.10509591,1.58737964,1.05457324
68,13.5,Connective_tissue_progenitors,1.24473752,1.67884399,1.16414519
68,13.5,Schwann_cell_precursor,2.62805173,3.03313959,1.74831128
68,13.5,Stromal_cells,0.81916568,1.19016441,1.16753214
68,13.5,Inhibitory_neurons,0.09681699,0.96343922,1.38025757
68,13.5,Neural_progenitor_cells,1.02634657,0.86952868,0.73002272
68,13.5,Excitatory_neurons,0.46523225,1.15890935,0.09111205
68,13.5,Chondrocytes_&_osteoblasts,1.26371047,1.47400860,1.12525522
68,13.5,Epithelial_cells,0.97471871,1.20525076,0.67885429
68,13.5,Radial_glia,1.68816257,0.62901545,0.93771099
68,13.5,Excitatory_neurons,0.17283530,1.22505547,1.11909634
68,13.5,Connective_tissue_progenitors,1.22385868,1.61346276,1.12269170
68,13.5,Sensory_neurons,1.12922596,0.53822626,1.28463604
68,13.5,Excitatory_neurons,0.15666288,1.24494151,1.21195142
68,13.5,Definitive_erythroid_lineage,1.43878048,2.26208651,2.17473978
68,13.5,Intermediate_Mesoderm,1.19581381,1.51358890,1.68969766
68,13.5,Connective_tissue_progenitors,1.29159959,1.65914650,1.16351071
68,13.5,Excitatory_neurons,0.38726669,1.29698145,1.44637390
68,13.5,Sensory_neurons,0.09206616,1.12355652,1.01982787
68,13.5,Granule_neurons,0.73477558,1.69272024,1.44921373
68,13.5,Intermediate_Mesoderm,1.15708923,1.41134225,1.55091379
68,13.5,Connective_tissue_progenitors,1.31874243,1.63489410,1.18247240
68,13.5,Intermediate_Mesoderm,1.18884056,1.54687887,1.78591984
68,13.5,Excitatory_neurons,0.22659159,1.25423936,1.10603063
68,13.5,Epithelial_cells,1.29039870,0.60693207,1.24892007
68,13.5,Chondrocytes_&_osteoblasts,1.29920944,1.36162984,0.94322838
68,13.5,Excitatory_neurons,0.24217597,1.29500710,1.21376816
68,13.5,Granule_neurons,0.52887040,1.76750710,1.46468895
68,13.5,Epithelial_cells,1.02541421,1.32666817,0.63218595
68,13.5,Premature_oligodendrocyte,1.52770951,1.51954333,1.86420968
68,13.5,Definitive_erythroid_lineage,1.32411840,2.31628878,1.72258564
68,13.5,Premature_oligodendrocyte,0.92952773,1.61550904,1.46226136
68,13.5,Oligodendrocyte_Progenitors,1.70886212,1.31826412,1.14483125
68,13.5,Osteoblasts,1.06443274,1.52836608,1.82313555
68,13.5,Isthmic_organizer_cells,1.85376815,1.16007569,0.84640999
68,13.5,Oligodendrocyte_Progenitors,1.56912242,1.19034283,1.42323640
68,13.5,Premature_oligodendrocyte,1.51103124,1.66943456,1.87324903
68,13.5,Jaw_and_tooth_progenitors,1.39653961,1.25642986,1.05788894
68,13.5,Chondrocytes_&_osteoblasts,1.42096522,1.37126891,1.06604348
68,13.5,Chondroctye_progenitors,1.16926145,0.78244471,0.56028587
68,13.5,Inhibitory_neurons,0.02310683,0.82521425,1.43000334
68,13.5,Intermediate_Mesoderm,1.19388865,1.54616082,1.78605229
68,13.5,Connective_tissue_progenitors,1.22630703,1.52493961,1.13607647
68,13.5,Myocytes,0.46516412,0.29932737,1.16502088
68,13.5,Intermediate_Mesoderm,1.25451703,1.44375614,1.11532904
68,13.5,Isthmic_organizer_cells,1.51129115,1.79060766,1.27123879
68,13.5,Intermediate_Mesoderm,1.21163585,1.43252795,1.50507942
68,13.5,Ependymal_cell,1.48511111,2.05624830,0.69436852
68,13.5,Radial_glia,1.64697754,0.70785776,1.08379535
68,13.5,White_blood_cells,1.20615046,0.97204387,1.87009054
68,13.5,Neural_progenitor_cells,0.92595378,1.07912934,0.91238741
68,13.5,Excitatory_neurons,0.26936704,1.33960426,1.08505935
68,13.5,White_blood_cells,1.16535857,1.52529940,1.39959474
68,13.5,Myocytes,0.45053676,0.25319929,1.20569546
68,13.5,Hepatocytes,1.62306659,2.27634232,2.66884390
68,13.5,Postmitotic_premature_neurons,0.18370197,0.96394116,0.81186892
68,13.5,Notochord_cells,1.31897593,1.30287390,0.64239612
68,13.5,Connective_tissue_progenitors,1.28277074,1.65955228,1.58843944
68,13.5,Epithelial_cells,1.25734269,0.83744026,1.39557288
68,13.5,Excitatory_neurons,0.39498252,1.20131606,0.09357763
68,13.5,Excitatory_neurons,0.12334801,1.20011476,1.20179685
68,13.5,Connective_tissue_progenitors,1.22621032,1.52553629,1.08383396
68,13.5,Inhibitory_neurons,0.51528182,1.57982857,0.13369542
68,13.5,Postmitotic_premature_neurons,0.44197624,1.31487667,1.24562157
68,13.5,Granule_neurons,0.46348341,1.70639177,1.42616960
68,13.5,Granule_neurons,0.65385799,1.72639227,1.44729804
68,13.5,Inhibitory_neurons,0.44849644,1.25228170,1.48332670
68,13.5,Chondrocytes_&_osteoblasts,1.53112166,1.10450683,1.04780835
68,13.5,Inhibitory_neurons,0.10305218,0.92825473,1.37173306
68,13.5,Endothelial_cells,1.15480801,0.14200171,1.27583536
68,13.5,Connective_tissue_progenitors,1.25746058,1.65744279,1.17255939
68,13.5,Sensory_neurons,1.28606604,1.61411408,1.36112849
68,13.5,Epithelial_cells,1.02214954,1.28915922,0.60333261
68,13.5,Excitatory_neurons,0.25851912,1.26137912,1.07564548
68,13.5,Myocytes,0.42994600,0.30543204,1.13459458
68,13.5,Chondrocytes_&_osteoblasts,1.32339969,1.42250013,0.97741071
68,13.5,Ependymal_cell,1.50774246,2.06657070,0.72022007
68,13.5,Hepatocytes,2.30014707,2.87786286,2.40487008
68,13.5,Inhibitory_neurons,0.09317751,1.02542954,1.36348190
68,13.5,Definitive_erythroid_lineage,1.45888651,2.27455350,2.18710261
68,13.5,Endothelial_cells,1.17871234,1.30499131,1.28627924
68,13.5,Premature_oligodendrocyte,1.51392158,1.44109828,1.86464549
68,13.5,Excitatory_neurons,0.16434506,1.23356702,1.23917187
68,13.5,Endothelial_cells,1.78975733,1.40224363,0.74485524
68,13.5,Excitatory_neurons,0.09199088,1.05388863,0.83748788
68,13.5,Definitive_erythroid_lineage,1.39700067,2.31523100,1.74670627
68,13.5,Connective_tissue_progenitors,1.35662734,1.51492966,0.95854436
68,13.5,Definitive_erythroid_lineage,1.32103313,1.70842019,1.83987128
68,13.5,Epithelial_cells,1.27294264,0.55461140,0.76337179
68,13.5,Excitatory_neurons,0.14924430,1.13080197,1.06934572
68,13.5,Hepatocytes,1.74225686,2.84841638,2.15151725
68,13.5,Excitatory_neurons,0.14610035,1.17898272,1.18792692
68,13.5,Inhibitory_neurons,0.49050059,1.25287305,1.52130394
68,13.5,Connective_tissue_progenitors,1.28221378,1.52901294,1.08713247
68,13.5,Intermediate_Mesoderm,1.20905931,1.46170148,1.51128179
68,13.5,Inhibitory_neurons,0.34918164,1.06606828,1.37633021
68,13.5,Excitatory_neurons,0.18431906,1.14980496,1.07920354
68,13.5,Excitatory_neurons,0.21696655,1.30320076,1.22175789
