embryoId,stage,cellType,mtX,mtY,mtZ
3,9.5,Chondroctye_progenitors,1.18320794,0.77371014,0.88852624
3,9.5,Chondroctye_progenitors,1.18572248,0.80620457,0.87234776
3,9.5,Chondroctye_progenitors,1.18692183,0.78189289,0.92175729
3,9.5,Chondroctye_progenitors,1.18709805,0.75382847,0.84789861
3,9.5,Chondroctye_progenitors,1.18741152,0.75854561,0.87905450
3,9.5,Chondroctye_progenitors,1.18894013,0.83596135,0.86775294
3,9.5,Chondroctye_progenitors,1.18912435,0.78417705,0.92925463
3,9.5,Chondroctye_progenitors,1.19007395,0.77202669,0.89305592
3,9.5,Chondroctye_progenitors,1.19117903,0.77323653,0.91014782
3,9.5,Chondroctye_progenitors,1.19193194,0.76500568,0.86002646
3,9.5,Chondroctye_progenitors,1.19258960,0.78168023,0.88463015
3,9.5,Chondroctye_progenitors,1.19324184,0.76901279,0.91652963
3,9.5,Chondroctye_progenitors,1.19378637,0.77429156,0.91530482
3,9.5,Chondroctye_progenitors,1.19470448,0.77979533,0.91041635
3,9.5,Chondroctye_progenitors,1.19624080,0.79796448,0.96251453
3,9.5,Chondroctye_progenitors,1.19754718,0.82440495,1.05337480
3,9.5,Chondroctye_progenitors,1.19860185,0.77492773,0.89079844
3,9.5,Chondroctye_progenitors,1.19933909,0.78031057,0.87059617
3,9.5,Chondroctye_progenitors,1.20028699,0.79679797,0.98505484
3,9.5,Chondroctye_progenitors,1.20031408,0.77213807,0.90136826
3,9.5,Chondroctye_progenitors,1.20154929,0.78973164,0.95881429
3,9.5,Chondroctye_progenitors,1.20187918,0.80743912,0.86539162
3,9.5,Chondroctye_progenitors,1.20218539,0.80863492,0.89936146
3,9.5,Chondroctye_progenitors,1.20322838,0.77956879,0.88135323
3,9.5,Chondroctye_progenitors,1.20427011,0.82658297,0.88753999
3,9.5,Chondroctye_progenitors,1.20431022,0.77936349,0.91864309
3,9.5,Chondroctye_progenitors,1.20458608,0.81342375,0.99924600
3,9.5,Chondroctye_progenitors,1.20484241,0.78552056,0.96483425
3,9.5,Chondroctye_progenitors,1.20535640,0.78663950,0.94111458
3,9.5,Chondroctye_progenitors,1.20545038,0.78306165,0.87507678
3,9.5,Chondroctye_progenitors,1.20605449,0.77934428,0.88838203
3,9.5,Chondroctye_progenitors,1.20617261,0.83040171,0.85153910
3,9.5,Chondroctye_progenitors,1.20636774,0.79401466,0.92230401
3,9.5,Chondroctye_progenitors,1.20781416,0.77433860,0.86420895
3,9.5,Chondroctye_progenitors,1.20840874,0.81435676,0.88876527
3,9.5,Chondroctye_progenitors,1.20890631,0.80467477,0.88408235
3,9.5,Chondroctye_progenitors,1.20953643,0.81555389,0.86880200
3,9.5,Chondroctye_progenitors,1.20965185,0.78238313,0.89375199
3,9.5,Chondroctye_progenitors,1.20991961,0.80166717,0.85986781
3,9.5,Chondroctye_progenitors,1.21107599,0.81790627,0.86069003
3,9.5,Chondroctye_progenitors,1.21115726,0.79041100,0.86626541
3,9.5,Chondroctye_progenitors,1.21152008,0.78180013,0.90332419
3,9.5,Chondroctye_progenitors,1.21164067,0.80852423,0.87896396
3,9.5,Chondroctye_progenitors,1.21210494,0.82702461,0.91308422
3,9.5,Chondroctye_progenitors,1.21324927,0.79895234,0.88494437
3,9.5,Chondroctye_progenitors,1.21386149,0.78853914,0.88738118
3,9.5,Chondroctye_progenitors,1.21412549,0.80261601,0.94773880
3,9.5,Chondroctye_progenitors,1.21435680,0.80553851,0.96844495
3,9.5,Chondroctye_progenitors,1.21441120,0.79737355,0.90975570
3,9.5,Chondroctye_progenitors,1.21458251,0.79099513,0.93443172
3,9.5,Chondroctye_progenitors,1.21544564,0.79803382,0.90445276
3,9.5,Chondroctye_progenitors,1.21551033,0.82713624,0.98887428
3,9.5,Chondroctye_progenitors,1.21607398,0.83943604,0.85449729
3,9.5,Chondroctye_progenitors,1.21644861,0.80736162,0.93053355
3,9.5,Chondroctye_progenitors,1.21648910,0.79711923,0.88298900
3,9.5,Chondroctye_progenitors,1.21709908,0.79952837,0.96690855
3,9.5,Chondroctye_progenitors,1.21767501,0.78945636,0.91843476
3,9.5,Chondroctye_progenitors,1.21813073,0.83228200,0.86259386
3,9.5,Chondroctye_progenitors,1.21875123,0.83682154,0.85158246
3,9.5,Chondroctye_progenitors,1.21893498,0.83845606,0.86290938
3,9.5,Chondroctye_progenitors,1.21898785,0.79697907,0.90311946
3,9.5,Chondroctye_progenitors,1.21923834,0.79541790,0.90300481
3,9.5,Chondroctye_progenitors,1.21935034,0.79093404,0.89736795
3,9.5,Chondroctye_progenitors,1.21987205,0.81798149,0.86127058
3,9.5,Chondroctye_progenitors,1.22017130,0.81205084,0.88645705
3,9.5,Chondroctye_progenitors,1.22055424,0.80786904,0.96650815
3,9.5,Chondroctye_progenitors,1.22080493,0.80725593,0.91364368
3,9.5,Chondroctye_progenitors,1.22114004,0.80119015,0.89588941
3,9.5,Chondroctye_progenitors,1.22117246,0.80739435,0.89948894
3,9.5,Chondroctye_progenitors,1.22124437,0.79548016,0.98836874
3,9.5,Chondroctye_progenitors,1.22135935,0.79083590,0.90913568
3,9.5,Chondroctye_progenitors,1.22190301,0.81524847,0.98784560
3,9.5,Chondroctye_progenitors,1.22197681,0.81486024,0.89691674
3,9.5,Chondroctye_progenitors,1.22228213,0.80271790,0.91831539
3,9.5,Chondroctye_progenitors,1.22308271,0.82730186,0.97929515
3,9.5,Chondroctye_progenitors,1.22374881,0.83745277,0.89656203
3,9.5,Chondroctye_progenitors,1.22393132,0.82463954,0.99681849
3,9.5,Chondroctye_progenitors,1.22415683,0.84920970,0.98462823
3,9.5,Chondroctye_progenitors,1.22453921,0.81017291,0.88415851
3,9.5,Chondroctye_progenitors,1.22529829,0.83196690,0.98024958
3,9.5,Chondroctye_progenitors,1.22559617,0.79766789,0.93013485
3,9.5,Chondroctye_progenitors,1.22586443,0.79753142,0.97671067
3,9.5,Chondroctye_progenitors,1.22612074,0.82465300,0.99462709
3,9.5,Chondroctye_progenitors,1.22615667,0.81048959,0.90347981
3,9.5,Chondroctye_progenitors,1.22761422,0.81204102,0.87785018
3,9.5,Chondroctye_progenitors,1.22810235,0.81294816,0.88825910
3,9.5,Chondroctye_progenitors,1.22889981,0.79911685,0.92060843
3,9.5,Chondroctye_progenitors,1.22897802,0.84736979,0.91366206
3,9.5,Chondroctye_progenitors,1.22898926,0.84820505,0.96166787
3,9.5,Chondroctye_progenitors,1.23062022,0.82855655,0.94389808
3,9.5,Chondroctye_progenitors,1.23142607,0.80318604,0.98252956
3,9.5,Chondroctye_progenitors,1.23243361,0.81613386,0.87770152
3,9.5,Chondroctye_progenitors,1.23266640,0.81974918,0.95651118
3,9.5,Chondroctye_progenitors,1.23392402,0.80015019,0.95830954
3,9.5,Chondroctye_progenitors,1.23392772,0.82560436,1.01462785
3,9.5,Chondroctye_progenitors,1.23395280,0.80884022,0.98190570
3,9.5,Chondroctye_progenitors,1.23405257,0.86617501,0.95075983
3,9.5,Chondroctye_progenitors,1.23459624,0.85109219,0.98533426
3,9.5,Chondroctye_progenitors,1.23461491,0.82969407,1.01494805
3,9.5,Chondroctye_progenitors,1.23470420,0.80467524,0.92574422
3,9.5,Chondroctye_progenitors,1.23473524,0.79921887,0.97506386
3,9.5,Chondroctye_progenitors,1.23509554,0.81159272,0.98596873
3,9.5,Chondroctye_progenitors,1.23666123,0.80819086,0.96844728
3,9.5,Chondroctye_progenitors,1.23784759,0.80887497,0.91123982
3,9.5,Chondroctye_progenitors,1.23952291,0.82107432,0.99905174
3,9.5,Chondroctye_progenitors,1.24025551,0.81522955,0.96993730
3,9.5,Chondroctye_progenitors,1.24074470,0.80793596,0.93925483
3,9.5,Chondroctye_progenitors,1.24097503,0.81677689,0.96484560
3,9.5,Chondroctye_progenitors,1.24136685,0.80962755,0.95003317
3,9.5,Chondroctye_progenitors,1.24217633,0.81345908,0.93457266
3,9.5,Chondroctye_progenitors,1.24306009,0.80087160,0.98315749
3,9.5,Chondroctye_progenitors,1.24387842,0.79850907,0.96800638
3,9.5,Chondroctye_progenitors,1.24439209,0.79869019,1.00588136
3,9.5,Chondroctye_progenitors,1.24521432,0.83342476,0.99246594
3,9.5,Chondroctye_progenitors,1.24524448,0.80087269,0.98063424
3,9.5,Chondroctye_progenitors,1.24633191,0.82347518,0.99020161
3,9.5,Chondroctye_progenitors,1.24654905,0.83157830,1.04282727
3,9.5,Chondroctye_progenitors,1.24810752,0.83267454,0.91760325
3,9.5,Chondroctye_progenitors,1.24881233,0.82111209,0.95807648
3,9.5,Chondroctye_progenitors,1.24945812,0.83941833,0.94379317
3,9.5,Chondroctye_progenitors,1.25124262,0.81520801,1.01231536
3,9.5,Chondroctye_progenitors,1.25160133,0.83154949,1.02109696
3,9.5,Chondroctye_progenitors,1.25166869,0.81906788,1.00287155
3,9.5,Chondroctye_progenitors,1.25239555,0.81451482,0.98196946
3,9.5,Chondroctye_progenitors,1.25252856,0.83951547,1.11062794
3,9.5,Chondroctye_progenitors,1.25260405,0.80513370,0.90193801
3,9.5,Chondroctye_progenitors,1.25296705,0.82749972,1.10154197
3,9.5,Chondroctye_progenitors,1.25577501,0.83279284,1.00316532
3,9.5,Chondroctye_progenitors,1.25768339,0.82077970,0.95689568
3,9.5,Chondroctye_progenitors,1.26246777,0.82749317,1.06977708
3,9.5,Chondroctye_progenitors,1.26310092,0.80572166,0.99788376
3,9.5,Chondroctye_progenitors,1.26674879,0.82652047,0.99229458
3,9.5,Chondroctye_progenitors,1.27161872,0.84852637,0.97908097
3,9.5,Chondroctye_progenitors,1.27574448,0.80835401,1.04352058
3,9.5,Chondroctye_progenitors,1.27851047,0.82497290,1.02863918
3,9.5,Chondroctye_progenitors,1.28417014,1.57796595,1.58993418
3,9.5,Chondroctye_progenitors,1.28443475,1.59222822,1.59783094
3,9.5,Chondrocytes_&_osteoblasts,0.71926918,0.60247794,1.26022266
3,9.5,Chondrocytes_&_osteoblasts,0.98778932,1.17738858,1.38737385
3,9.5,Chondrocytes_&_osteoblasts,1.20146468,0.88081680,0.84797330
3,9.5,Chondrocytes_&_osteoblasts,1.23711360,0.82661492,0.92137027
3,9.5,Connective_tissue_progenitors,1.20669457,1.30201250,1.78997169
3,9.5,Connective_tissue_progenitors,1.27913124,1.56596128,1.58058217
3,9.5,Definitive_erythroid_lineage,2.56094916,1.56943792,1.48873547
3,9.5,Early_mesenchyme,0.69798854,0.56258726,1.23867991
3,9.5,Early_mesenchyme,0.70356659,0.49865354,1.24337253
3,9.5,Early_mesenchyme,0.70359984,0.56886002,1.25568051
3,9.5,Early_mesenchyme,0.70538848,0.53552197,1.25032247
3,9.5,Early_mesenchyme,0.70665511,0.62562089,1.26645858
3,9.5,Early_mesenchyme,0.70895384,0.65655307,1.26317996
3,9.5,Early_mesenchyme,0.71043091,0.61046091,1.26378201
3,9.5,Early_mesenchyme,0.71157192,0.61454818,1.26099828
3,9.5,Early_mesenchyme,0.71291316,0.61262864,1.26320643
